time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2001-07-23T21:01:26.770Z,18.173,-66.144,35.4,2.5,md,4,,,,us,usp000ak1f,2014-11-07T01:13:20.236Z,"Puerto Rico",earthquake,,,,,reviewed,rspr,rspr
2001-07-23T20:56:49.090Z,-4.459,101.662,33,4.3,mb,9,,,0.52,us,usp000ak1e,2014-11-07T01:13:20.234Z,"southern Sumatra, Indonesia",earthquake,,,,1,reviewed,us,us
2001-07-23T18:38:52.820Z,5.918,127.297,33,4.5,mb,14,,,1.03,us,usp000ak1a,2014-11-07T01:13:20.227Z,"Philippine Islands region",earthquake,,,,2,reviewed,us,us
2001-07-23T18:32:58.390Z,-30.077,-71.551,67.7,4.5,md,25,,,1.01,us,usp000ak19,2014-11-07T01:13:20.224Z,"offshore Coquimbo, Chile",earthquake,,8.2,,,reviewed,us,guc
2001-07-23T17:48:01.330Z,19.374,-70.538,33,4.5,mb,15,,,1.53,us,usp000ak18,2014-11-07T01:13:20.222Z,"Dominican Republic",earthquake,,,,2,reviewed,us,us
2001-07-23T17:19:42.740Z,38.131,-2.338,10.1,2.9,mblg,22,,,,us,usp000ak16,2014-11-07T01:13:20.207Z,"Spain",earthquake,,,,,reviewed,mdd,mdd
2001-07-23T17:04:11.770Z,-19.825,-177.914,521.8,4.1,mb,41,,,1.09,us,usp000ak15,2014-11-07T01:13:20.204Z,"Fiji region",earthquake,,28.2,,11,reviewed,us,us
2001-07-23T16:59:37.190Z,-6.022,151.385,33,3.8,mb,7,,,1.11,us,usp000ak14,2014-11-07T01:13:20.202Z,"New Britain region, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2001-07-23T13:04:19.370Z,-28.266,-67.462,141.7,4.4,mb,32,,,1.03,us,usp000ak12,2014-11-07T01:13:20.197Z,"La Rioja, Argentina",earthquake,,5.6,,1,reviewed,us,us
2001-07-23T12:49:25.910Z,55.788,163.583,33,4.4,mb,14,,,1.05,us,usp000ak11,2014-11-07T01:13:20.195Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,3,reviewed,us,us
2001-07-23T12:46:58.960Z,13.878,120.716,108.4,5.4,mwc,174,,,0.8,us,usp000ak10,2016-11-09T23:02:53.859Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,hrv
2001-07-23T12:15:16.590Z,23.471,121.716,33,3.1,mb,11,,,1.05,us,usp000ak0z,2014-11-07T01:13:20.175Z,"Taiwan",earthquake,,,,1,reviewed,us,us
2001-07-23T12:09:42.370Z,0.288,98.539,33,5.1,mwc,100,,,1.15,us,usp000ak0y,2016-11-09T23:02:53.374Z,"Nias region, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-07-23T11:58:24.900Z,49.394,6.83,1,2.8,ml,8,,,,us,usp000ak0x,2014-11-07T01:13:20.164Z,"Germany",earthquake,,,,,reviewed,ldg,ldg
2001-07-23T11:29:59.460Z,35.9851667,-117.87,1.934,2.57,ml,35,83.6,0.0281,0.15,ci,ci9683585,2016-04-01T19:17:54.051Z,"6km NNE of Little Lake, CA",earthquake,0.31,0.41,0.277,23,reviewed,ci,ci
2001-07-23T10:34:30.420Z,-3.994,-103.735,10,4.7,mb,16,,,1.38,us,usp000ak0u,2014-11-07T01:13:20.158Z,"central East Pacific Rise",earthquake,,,,5,reviewed,us,us
2001-07-23T09:43:02.190Z,-4.115,-104.297,10,4.5,mb,41,,,1.07,us,usp000ak0t,2014-11-07T01:13:20.154Z,"central East Pacific Rise",earthquake,,,,22,reviewed,us,us
2001-07-23T08:49:46.190Z,-6.267,151.634,33,5.2,mwc,98,,,0.69,us,usp000ak0s,2016-11-09T23:02:52.856Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2001-07-23T08:27:15.280Z,-24.248,-67.032,175.4,4.2,mb,28,,,0.94,us,usp000ak0r,2014-11-07T01:13:20.142Z,"Salta, Argentina",earthquake,,12.1,,12,reviewed,us,us
2001-07-23T07:34:49.600Z,11.419,125.371,49.9,4.7,mb,57,,,0.76,us,usp000ak0p,2014-11-07T01:13:20.135Z,"Samar, Philippines",earthquake,,,,24,reviewed,us,us
2001-07-23T06:59:21.100Z,18.501,-95.475,26.7,4,md,6,,,,us,usp000ak0m,2014-11-07T01:13:20.132Z,"Veracruz, Mexico",earthquake,,,,,reviewed,unm,unm
2001-07-23T05:48:20.200Z,-31.024,-71.289,52.2,3.8,md,4,,,,us,usp000ak0k,2014-11-07T01:13:20.131Z,"Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2001-07-23T05:31:47.300Z,-33.849,-69.691,95.3,3.2,md,4,,,,us,usp000ak0h,2014-11-07T01:13:20.129Z,"Mendoza, Argentina",earthquake,,,,,reviewed,guc,guc
2001-07-23T05:17:31.580Z,18.619,-65.925,67.2,2.9,md,9,,,,us,usp000ak0g,2014-11-07T01:13:20.127Z,"Puerto Rico region",earthquake,,,,,reviewed,rspr,rspr
2001-07-23T04:08:50.200Z,-8.405,147.811,33,4.1,mb,8,,,1.09,us,usp000ak0f,2014-11-07T01:13:20.125Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2001-07-23T03:57:09.400Z,35.9338333,-117.6811667,2.071,2.97,ml,30,84.2,0.03095,0.16,ci,ci9683349,2016-04-01T19:18:18.788Z,"20km E of Little Lake, CA",earthquake,0.31,0.55,0.205,42,reviewed,ci,ci
2001-07-23T03:01:43.100Z,17.462,-97.165,95.2,3.9,md,6,,,,us,usp000ak0c,2014-11-07T01:13:20.117Z,"Oaxaca, Mexico",earthquake,,,,,reviewed,unm,unm
2001-07-23T01:02:27.990Z,-22.586,-179.683,595.6,5.6,mwc,181,,,0.92,us,usp000ak0a,2016-11-09T23:02:52.377Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,hrv
2001-07-23T01:02:01.460Z,-5.439,132.066,33,5.3,mwc,27,,,1.46,us,usp000ak09,2016-11-09T23:02:51.889Z,"Kepulauan Kai, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-07-23T00:42:28.810Z,36.0113333,-117.8898333,2.46,2.66,ml,30,96,0.07271,0.17,ci,ci9683253,2016-04-02T17:48:52.167Z,"6km SE of Coso Junction, CA",earthquake,0.42,0.55,0.226,102,reviewed,ci,ci
2001-07-22T23:10:02.270Z,23.755,-45.332,10,4.7,mb,117,,,0.81,us,usp000ak07,2014-11-07T01:13:19.858Z,"northern Mid-Atlantic Ridge",earthquake,,,,54,reviewed,us,us
2001-07-22T20:08:15.260Z,42.761,18.067,9.7,3.6,ml,35,,,,us,usp000ak05,2014-11-07T01:13:19.851Z,"Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,bud
2001-07-22T20:08:08.640Z,4.584,95.818,69.5,4.4,mb,37,,,0.9,us,usp000ak04,2014-11-07T01:13:19.847Z,"northern Sumatra, Indonesia",earthquake,,,,13,reviewed,us,us
2001-07-22T19:22:45.570Z,39.022,-105.129,5,3.1,ml,5,,,0.38,us,usp000ak02,2015-03-24T02:23:09.317Z,"Colorado",earthquake,,,,,reviewed,us,us
2001-07-22T19:11:27.840Z,18.538,-104.971,10,3.7,mb,12,,,0.66,us,usp000ak01,2014-11-07T01:13:19.838Z,"offshore Jalisco, Mexico",earthquake,,,,1,reviewed,us,us
2001-07-22T18:15:09.010Z,-5.147,132.338,33,6,mwc,199,,,0.9,us,usp000ajzz,2016-11-10T00:40:55.897Z,"Kepulauan Kai, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-07-22T18:02:43.380Z,44.802,140.991,263,4.1,mb,30,,,1.01,us,usp000ajzy,2014-11-07T01:13:19.781Z,"eastern Sea of Japan",earthquake,,7.2,,8,reviewed,us,us
2001-07-22T17:53:50.300Z,-32.75,-73.269,47.3,4,md,16,,,,us,usp000ajzx,2014-11-07T01:13:19.779Z,"off the coast of Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-07-22T17:19:32.220Z,63.706,-145.393,0,2.9,ml,20,,,,us,usp000ajzu,2014-11-07T01:13:19.773Z,"Central Alaska",earthquake,,,,,reviewed,aeic,pmr
2001-07-22T16:29:55.790Z,35.9888333,-117.8761667,3.074,2.62,ml,31,86.5,0.02226,0.16,ci,ci9683009,2016-04-02T08:17:34.149Z,"6km NNE of Little Lake, CA",earthquake,0.33,0.38,0.273,27,reviewed,ci,ci
2001-07-22T15:32:03.400Z,-17.221,-72.361,33,4.1,mb,7,,,1.55,us,usp000ajzr,2014-11-07T01:13:19.769Z,"near the coast of southern Peru",earthquake,,,,1,reviewed,us,us
2001-07-22T15:19:49.100Z,-30.155,-70.784,84.2,3.8,md,9,,,,us,usp000ajzq,2014-11-07T01:13:19.767Z,"Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2001-07-22T15:13:52.430Z,47.0878333,-122.6868333,52.308,4.3,md,89,33,,0.23,uw,uw10542258,2017-04-01T19:26:19.018Z,"Puget Sound region, Washington",earthquake,0.071,0.48,0.03,14,reviewed,uw,uw
2001-07-22T15:10:22.330Z,-17.32,-72.469,33,4.7,mb,32,,,0.94,us,usp000ajzm,2014-11-07T01:13:19.755Z,"near the coast of southern Peru",earthquake,,,,15,reviewed,us,us
2001-07-22T14:53:57.610Z,31.814,137.675,395.9,4.6,mb,105,,,0.74,us,usp000ajzk,2014-11-07T01:13:19.746Z,"Izu Islands, Japan region",earthquake,,,,43,reviewed,us,us
2001-07-22T13:19:34.600Z,-44.62,167.71,12,3.7,ml,4,,,,us,usp000ajzj,2014-11-07T01:13:19.745Z,"South Island of New Zealand",earthquake,,,,,reviewed,wel,wel
2001-07-22T12:59:01.700Z,-32.806,-73.217,10.5,3.7,md,6,,,,us,usp000ajzh,2014-11-07T01:13:19.744Z,"off the coast of Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-07-22T12:19:25.540Z,32.949,140.823,73.7,4.5,mb,55,,,0.8,us,usp000ajzg,2014-11-07T01:13:19.739Z,"Izu Islands, Japan region",earthquake,,9.5,,19,reviewed,us,us
2001-07-22T11:57:45.610Z,52.526,154.698,600,3.5,mb,10,,,1.47,us,usp000ajzf,2014-11-07T01:13:19.738Z,"northwest of the Kuril Islands",earthquake,,,,2,reviewed,us,us
2001-07-22T11:19:49.000Z,-34.502,-70.693,109.4,3.5,md,17,,,,us,usp000ajzd,2014-11-07T01:13:19.735Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,,,,,reviewed,guc,guc
2001-07-22T11:05:52.720Z,38.289,74.229,167,4.3,mb,26,,,1.21,us,usp000ajzc,2014-11-07T01:13:19.731Z,"Tajikistan",earthquake,,,,7,reviewed,us,us
2001-07-22T10:54:16.710Z,-19.824,67.474,10,4.4,mb,8,,,1.06,us,usp000ajzb,2014-11-07T01:13:19.730Z,"Mid-Indian Ridge",earthquake,,,,2,reviewed,us,us
2001-07-22T10:38:57.350Z,-6.092,153.205,33,4.4,mb,16,,,0.96,us,usp000ajza,2014-11-07T01:13:19.728Z,"New Britain region, Papua New Guinea",earthquake,,,,10,reviewed,us,us
2001-07-22T09:56:35.600Z,-33.372,-70.297,106.4,3.5,md,14,,,,us,usp000ajz9,2014-11-07T01:13:19.726Z,"Region Metropolitana, Chile",earthquake,,,,,reviewed,guc,guc
2001-07-22T09:40:39.190Z,14.425,-92.192,63.1,4.2,mb,35,,,1.36,us,usp000ajz8,2014-11-07T01:13:19.723Z,"offshore Guatemala",earthquake,,10.2,,13,reviewed,us,us
2001-07-22T09:25:42.570Z,19.331,145.5,151.9,4.3,mb,49,,,1.07,us,usp000ajz7,2014-11-07T01:13:19.719Z,"Maug Islands region, Northern Mariana Islands",earthquake,,16.3,,15,reviewed,us,us
2001-07-22T08:13:58.030Z,34.2875,-116.9878333,6.488,3.02,ml,63,40,0.03367,0.16,ci,ci9682745,2016-04-01T19:20:58.988Z,"8km NW of Big Bear Lake, CA",earthquake,0.24,0.89,0.246,187,reviewed,ci,ci
2001-07-22T08:10:39.480Z,-55.334,-26.88,33,4.7,mb,27,,,1.25,us,usp000ajz2,2014-11-07T01:13:19.709Z,"South Sandwich Islands region",earthquake,,,,5,reviewed,us,us
2001-07-22T07:22:27.880Z,36.004,23.434,33,3.8,mb,7,,,1.09,us,usp000ajz0,2014-11-07T01:13:19.706Z,"southern Greece",earthquake,,,,1,reviewed,us,us
2001-07-22T07:20:59.700Z,-40.9,174.45,55,4.5,ml,30,,,,us,usp000ajyy,2014-11-07T01:13:19.702Z,"Cook Strait, New Zealand",earthquake,,,,,reviewed,wel,wel
2001-07-22T06:47:49.660Z,37.919,142.915,33,3.8,mb,22,,,1.25,us,usp000ajyx,2014-11-07T01:13:19.700Z,"off the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2001-07-22T06:27:05.870Z,53.783,161.818,32.3,4.2,mb,28,,,1.41,us,usp000ajyw,2014-11-07T01:13:19.697Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,6,,4,reviewed,us,us
2001-07-22T03:56:41.470Z,32.093,69.459,33,4.1,mb,9,,,0.87,us,usp000ajyt,2014-11-07T01:13:19.693Z,"Afghanistan-Pakistan border region",earthquake,,,,2,reviewed,us,us
2001-07-22T01:12:02.570Z,34.486,32.036,25,2.5,ml,5,,,,us,usp000ajyq,2014-11-07T01:13:19.689Z,"Cyprus region",earthquake,,,,,reviewed,css,css
2001-07-22T01:04:33.300Z,16.87,-100.272,33,3.7,mb,18,,,1.48,us,usp000ajyp,2014-11-07T01:13:19.687Z,"offshore Guerrero, Mexico",earthquake,,,,2,reviewed,us,us
2001-07-21T22:33:47.260Z,-15.631,-70.967,33,4.4,mb,6,,,1.25,us,usp000ajyk,2014-11-07T01:13:19.682Z,"southern Peru",earthquake,,,,2,reviewed,us,us
2001-07-21T22:07:01.750Z,35.9923333,-117.8766667,3.084,3.09,ml,34,88.7,0.01913,0.18,ci,ci9682457,2016-04-02T05:01:52.360Z,"7km NNE of Little Lake, CA",earthquake,0.35,0.44,0.281,131,reviewed,ci,ci
2001-07-21T21:51:21.030Z,-17.701,-178.835,569.3,4.3,mb,43,,,0.85,us,usp000ajyh,2014-11-07T01:13:19.675Z,"Fiji region",earthquake,,29.3,,22,reviewed,us,us
2001-07-21T21:20:13.400Z,-33.553,-72.53,15,3.8,md,8,,,,us,usp000ajyg,2014-11-07T01:13:19.673Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-07-21T21:02:13.090Z,-4.777,153.067,33,4.3,mb,13,,,1.39,us,usp000ajyf,2014-11-07T01:13:19.672Z,"New Ireland region, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2001-07-21T20:30:04.560Z,-30.342,-179.228,19.4,5.1,mwc,25,,,0.98,us,usp000ajye,2016-11-09T23:02:02.809Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,hrv
2001-07-21T19:57:53.240Z,32.7096667,-116.0636667,-0.239,3.14,ml,25,95.2,0.07084,0.29,ci,ci9682377,2016-04-01T19:18:47.958Z,"7km WSW of Ocotillo, CA",earthquake,0.48,1.32,0.274,63,reviewed,ci,ci
2001-07-21T19:31:29.310Z,51.167,15.862,5,3.2,ml,8,,,1.37,us,usp000ajyb,2014-11-07T01:13:19.662Z,"Poland",earthquake,,,,,reviewed,us,brg
2001-07-21T19:10:57.050Z,-17.668,-72.24,46.4,4.4,mb,9,,,1.42,us,usp000ajya,2014-11-07T01:13:19.661Z,"near the coast of southern Peru",earthquake,,19.1,,5,reviewed,us,us
2001-07-21T18:10:05.100Z,15.834,-98.903,20.6,3.8,md,5,,,,us,usp000ajy8,2014-11-07T01:13:19.658Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-07-21T18:01:07.950Z,18.908,-155.248,13.3,4.1,md,36,,,,us,usp000ajy6,2014-11-07T01:13:19.654Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2001-07-21T17:30:26.100Z,15.983,-98.299,19,3.8,md,4,,,,us,usp000ajy5,2014-11-07T01:13:19.652Z,"offshore Oaxaca, Mexico",earthquake,,,,,reviewed,unm,unm
2001-07-21T17:16:21.050Z,35.9931667,-117.8766667,3.274,2.83,ml,30,106.5,0.01847,0.16,ci,ci11788063,2016-02-17T07:47:01.282Z,"7km NNE of Little Lake, California",earthquake,0.37,0.38,0.216,19,reviewed,ci,ci
2001-07-21T16:35:59.000Z,54,12.5,10,3.5,ml,41,,,,us,usp000ajy2,2014-11-07T01:13:19.642Z,"Germany",earthquake,,,,,reviewed,grf,grf
2001-07-21T15:53:35.900Z,-32.629,-73.022,19,4.1,md,11,,,,us,usp000ajy1,2014-11-07T01:13:19.640Z,"off the coast of Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-07-21T15:23:40.270Z,-63.661,170.356,10,4.8,mb,14,,,1.42,us,usp000ajy0,2014-11-07T01:13:19.638Z,"Balleny Islands region",earthquake,,,,4,reviewed,us,us
2001-07-21T14:18:11.100Z,-33.252,-70.943,71.9,2.9,md,6,,,,us,usp000ajxy,2014-11-07T01:13:19.635Z,"Region Metropolitana, Chile",earthquake,,,,,reviewed,guc,guc
2001-07-21T14:06:29.900Z,17.55,-103.186,15,4,md,5,,,,us,usp000ajxx,2014-11-07T01:13:19.634Z,"offshore Michoacan, Mexico",earthquake,,,,,reviewed,unm,unm
2001-07-21T12:47:35.960Z,38.963,24.369,10,4.5,mb,210,,,1.31,us,usp000ajxv,2014-11-07T01:13:19.609Z,"Aegean Sea",earthquake,,,,69,reviewed,us,us
2001-07-21T12:45:57.490Z,39.005,24.422,13.7,4.5,ml,31,,,0.88,us,usp000ajxu,2014-11-07T01:13:19.606Z,"Aegean Sea",earthquake,,,,,reviewed,us,the
2001-07-21T12:30:56.800Z,-31.889,-71.704,55.1,4,md,9,,,,us,usp000ajxt,2014-11-07T01:13:19.604Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2001-07-21T12:14:29.440Z,-4.714,144.251,79.4,4.4,mb,19,,,1.37,us,usp000ajxr,2014-11-07T01:13:19.598Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,32.3,,10,reviewed,us,us
2001-07-21T11:31:14.960Z,35.9876667,-117.872,2.174,2.86,ml,35,85,0.02513,0.18,ci,ci11488055,2016-02-17T12:33:39.815Z,"6km NNE of Little Lake, California",earthquake,0.3,0.43,0.243,140,reviewed,ci,ci
2001-07-21T11:15:35.890Z,35.9881667,-117.8733333,1.954,3.4,ml,33,85.8,0.02409,0.18,ci,ci11464055,2016-04-02T19:54:41.445Z,"6km NNE of Little Lake, CA",earthquake,0.36,0.51,0.269,28,reviewed,ci,ci
2001-07-21T11:06:07.520Z,35.9908333,-117.8783333,2.814,2.63,mc,33,87,0.01965,0.17,ci,ci11444055,2016-04-02T08:14:17.566Z,"6km NNE of Little Lake, CA",earthquake,0.26,0.34,0.384,31,reviewed,ci,ci
2001-07-21T10:09:30.070Z,60.331,-141.821,5,2.5,ml,10,,,,us,usp000ajxm,2014-11-07T01:13:19.592Z,"Southern Alaska",earthquake,,,,,reviewed,aeic,aeic
2001-07-21T09:50:02.580Z,14.642,-92.416,78.6,3.9,mb,18,,,1.73,us,usp000ajxk,2014-11-07T01:13:19.589Z,"offshore Chiapas, Mexico",earthquake,,10.6,,4,reviewed,us,us
2001-07-21T08:58:32.760Z,-8.524,119.623,132.8,4.8,mb,13,,,0.93,us,usp000ajxh,2014-11-07T01:13:19.584Z,"Flores region, Indonesia",earthquake,,28.1,,3,reviewed,us,us
2001-07-21T08:07:54.180Z,61.471,-151.993,5,3.6,ml,30,,,,us,usp000ajxg,2014-11-07T01:13:19.573Z,"Southern Alaska",earthquake,,,,,reviewed,aeic,pmr
2001-07-21T04:02:00.100Z,-31.956,-69.809,148.1,3,md,11,,,,us,usp000ajxb,2014-11-07T01:13:19.565Z,"San Juan, Argentina",earthquake,,,,,reviewed,guc,guc
2001-07-21T03:59:49.000Z,50.5,7.4,10,2.6,ml,10,,,,us,usp000ajxa,2014-11-07T01:13:19.563Z,"Germany",earthquake,,,,,reviewed,grf,ldg
2001-07-21T03:57:37.000Z,50.5,7.3,10,2.8,ml,15,,,,us,usp000ajx9,2014-11-07T01:13:19.560Z,"Germany",earthquake,,,,,reviewed,grf,ldg
2001-07-21T03:12:55.600Z,-33.83,-70.194,1.5,3.5,md,9,,,,us,usp000ajx8,2014-11-07T01:13:19.559Z,"Region Metropolitana, Chile",earthquake,,,,,reviewed,guc,guc
2001-07-21T02:20:12.340Z,33.8871667,-116.3058333,6.91,2.69,ml,56,31,0.08628,0.19,ci,ci11156055,2016-04-02T01:52:16.701Z,"11km NE of Thousand Palms, CA",earthquake,0.29,1.25,0.239,50,reviewed,ci,ci
2001-07-21T00:30:46.100Z,16.093,-98.19,85.8,3.7,md,5,,,,us,usp000ajx7,2014-11-07T01:13:19.557Z,"offshore Oaxaca, Mexico",earthquake,,,,,reviewed,unm,unm
2001-07-21T00:24:41.450Z,35.632,141.114,33,4,mb,11,,,0.51,us,usp000ajx6,2014-11-07T01:13:19.555Z,"near the east coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2001-07-21T00:18:00.290Z,36.563,71.422,131.2,4.3,mb,30,,,1.23,us,usp000ajx5,2014-11-07T01:13:19.551Z,"Hindu Kush region, Afghanistan",earthquake,,11.9,,11,reviewed,us,us
2001-07-21T00:09:51.190Z,19.417,-92.138,33,4.2,mb,24,,,1.25,us,usp000ajx4,2014-11-07T01:13:19.548Z,"offshore Campeche, Mexico",earthquake,,,,10,reviewed,us,us
2001-07-21T00:02:03.150Z,37.081,-4.056,4.6,2.8,mblg,23,,,,us,usp000ajx3,2014-11-07T01:13:19.542Z,"Spain",earthquake,,,,,reviewed,mdd,mdd
2001-07-20T23:17:07.370Z,34.004,-117.2035,14.815,2.52,ml,66,29.9,0.1177,0.21,ci,ci11100059,2016-04-02T08:15:43.939Z,"6km SSW of Redlands, CA",earthquake,0.29,0.39,0.301,58,reviewed,ci,ci
2001-07-20T23:13:35.230Z,36.4696667,-121.0391667,2.084,2.8,md,57,73,0.04775,0.08,nc,nc21182621,2017-01-01T16:33:13.060Z,"Central California",earthquake,0.14,0.39,0.12,70,reviewed,nc,nc
2001-07-20T23:10:49.300Z,-15.01,167.928,33,4.1,mb,21,,,1.33,us,usp000ajx1,2014-11-07T01:13:19.374Z,"Vanuatu",earthquake,,,,2,reviewed,us,us
2001-07-20T23:04:39.470Z,-30.007,-177.864,55.7,5.2,mwc,50,,,1.34,us,usp000ajx0,2016-11-09T23:01:39.149Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,hrv
2001-07-20T22:38:47.720Z,16.051,-93.665,90.8,4.5,mb,100,,,1.05,us,usp000ajwz,2014-11-07T01:13:19.334Z,"Chiapas, Mexico",earthquake,,,,41,reviewed,us,us
2001-07-20T22:04:54.980Z,46.7081667,-122.7693333,-0.633,3.1,md,12,138,0.05974,0.15,uw,uw10541253,2016-07-23T00:42:18.140Z,"Washington",explosion,0.712,1.35,0.02,5,reviewed,uw,uw
2001-07-20T21:33:17.900Z,16.606,-96.796,20,3.8,md,8,,,,us,usp000ajwx,2014-11-07T01:13:19.305Z,"Oaxaca, Mexico",earthquake,,,,,reviewed,unm,unm
2001-07-20T21:16:07.560Z,41.395,20.137,10,2.7,md,11,,,,us,usp000ajwv,2014-11-07T01:13:19.291Z,"Albania",earthquake,,,,,reviewed,pdg,pdg
2001-07-20T20:57:09.380Z,41.366,20.089,6.9,3.3,md,16,,,,us,usp000ajwu,2014-11-07T01:13:19.288Z,"Albania",earthquake,,,,,reviewed,pdg,pdg
2001-07-20T20:47:00.200Z,35.9913333,-117.8763333,3.534,2.68,mc,33,88,0.0201,0.18,ci,ci11060063,2016-04-02T05:01:59.139Z,"7km NNE of Little Lake, CA",earthquake,0.32,0.42,0.414,29,reviewed,ci,ci
2001-07-20T20:06:42.470Z,-24.024,179.03,566.5,4,mb,21,,,0.92,us,usp000ajws,2014-11-07T01:13:19.284Z,"south of the Fiji Islands",earthquake,,44.8,,5,reviewed,us,us
2001-07-20T19:38:31.960Z,44.834,8.46,10,2.5,ml,21,,,,us,usp000ajwq,2014-11-07T01:13:19.269Z,"northern Italy",earthquake,,,,,reviewed,gen,gen
2001-07-20T19:20:09.230Z,33.6305,-116.7235,11.744,2.63,mc,55,36,0.06594,0.18,ci,ci11028055,2016-04-01T22:33:22.686Z,"10km NNW of Anza, CA",earthquake,0.27,0.5,0.326,35,reviewed,ci,ci
2001-07-20T18:56:12.810Z,36.0491667,-117.8805,2.034,2.68,mc,30,105,0.04205,0.19,ci,ci11020067,2016-04-02T01:50:03.661Z,"6km E of Coso Junction, CA",earthquake,0.4,0.57,0.405,33,reviewed,ci,ci
2001-07-20T18:42:04.900Z,16.89,-95.245,105.7,3.7,md,5,,,,us,usp000ajwp,2014-11-07T01:13:19.268Z,"Oaxaca, Mexico",earthquake,,,,,reviewed,unm,unm
2001-07-20T18:29:41.750Z,17.786,-64.76,25,3.8,md,9,,,,us,usp000ajwn,2014-11-07T01:13:19.266Z,"Virgin Islands region",earthquake,,,,,reviewed,rspr,rspr
2001-07-20T17:52:49.270Z,-27.752,65.8,10,4.6,mb,6,,,0.72,us,usp000ajwm,2014-11-07T01:13:19.265Z,"Indian Ocean Triple Junction",earthquake,,,,1,reviewed,us,us
2001-07-20T16:22:10.380Z,35.985,-117.8716667,1.864,2.57,ml,33,83.8,0.02745,0.18,ci,ci11004107,2016-04-02T05:01:29.644Z,"6km NNE of Little Lake, CA",earthquake,0.3,0.45,0.299,21,reviewed,ci,ci
2001-07-20T15:58:34.000Z,35.9865,-117.8706667,2.234,2.64,ml,31,84,0.02671,0.19,ci,ci11004059,2016-04-01T19:18:39.949Z,"6km NNE of Little Lake, CA",earthquake,0.36,0.46,0.294,24,reviewed,ci,ci
2001-07-20T15:24:05.630Z,13.283,-88.268,33,4.1,mb,12,,,1.43,us,usp000ajwj,2014-11-07T01:13:19.262Z,"El Salvador",earthquake,,,,3,reviewed,us,us
2001-07-20T15:00:25.080Z,36.726,-121.372,2.519,3.35,ml,66,41,0.02883,0.07,nc,nc21182562,2017-01-01T16:31:52.070Z,"Central California",earthquake,0.11,0.28,,12,reviewed,nc,nc
2001-07-20T14:58:27.800Z,-32.36,-71.808,27.7,4.5,mb,46,,,,us,usp000ajwg,2014-11-07T01:13:19.255Z,"offshore Valparaiso, Chile",earthquake,,,,6,reviewed,guc,us
2001-07-20T14:52:52.920Z,36.011,-117.8796667,2.894,2.59,mc,30,100,0.009382,0.19,ci,ci10992331,2016-04-02T17:49:40.792Z,"7km ESE of Coso Junction, CA",earthquake,0.44,0.58,0.439,34,reviewed,ci,ci
2001-07-20T14:51:17.440Z,35.7953333,-120.3466667,9.234,3.11,md,31,94,0.03604,0.02,nc,nc21241578,2017-01-01T16:31:40.750Z,"Central California",earthquake,0.18,0.42,0.26,26,reviewed,nc,nc
2001-07-20T14:42:00.950Z,-18.039,167.723,52.6,5.2,mwc,139,,,0.93,us,usp000ajwf,2016-11-09T23:01:38.640Z,"Vanuatu",earthquake,,,,,reviewed,us,hrv
2001-07-20T14:40:15.210Z,35.9933333,-117.8746667,2.21,3.13,ml,34,89.1,0.0555,0.21,ci,ci10992311,2016-04-02T05:05:10.375Z,"7km NNE of Little Lake, CA",earthquake,0.38,0.64,0.299,56,reviewed,ci,ci
2001-07-20T14:01:34.630Z,35.9896667,-117.8733333,1.628,2.62,mc,20,103,0.02288,0.21,ci,ci11792063,2016-02-16T09:56:44.908Z,"7km NNE of Little Lake, California",earthquake,0.64,0.57,0.209,12,reviewed,ci,ci
